Id,TimeStamp,Open,Close,High,Low,Volume,Ask,Bid,IsFirst,TotalTick,LastPrice,Side
626,8/30/2011 12:00:00 AM,2776,2789.5,2812.5,2764.25,224908,0,0,False,3687,15859.5,Buy
627,8/31/2011 12:00:00 AM,2812.5,2809,2831.5,2784.25,251731,0,0,False,3687,15859.5,Sell
628,9/1/2011 12:00:00 AM,2809.75,2781,2826.75,2778.5,223101,0,0,False,3687,15859.5,Sell
629,9/2/2011 12:00:00 AM,2743.25,2728.75,2752.75,2718.75,227799,0,0,False,3687,15859.5,Sell
630,9/5/2011 12:00:00 AM,2697.5,2692,2698.25,2671.25,14099,0,0,False,3687,15859.5,Sell
631,9/6/2011 12:00:00 AM,2679.5,2728.5,2734.25,2675,261564,0,0,False,3687,15859.5,Buy
632,9/7/2011 12:00:00 AM,2760.75,2787.5,2787.5,2755.25,216890,0,0,False,3687,15859.5,Buy
633,9/8/2011 12:00:00 AM,2774.75,2781.25,2807.25,2769.25,80413,0,0,False,3687,15859.5,Buy
634,9/9/2011 12:00:00 AM,2760.5,2733.5,2770,2713.25,221713,0,0,False,3687,15859.5,Sell
635,9/12/2011 12:00:00 AM,2703.5,2759,2762.25,2702,256581,0,0,False,3687,15859.5,Buy
636,9/13/2011 12:00:00 AM,2763.75,2783,2788.25,2752.5,248445,0,0,False,3687,15859.5,Buy
637,9/14/2011 12:00:00 AM,2795.25,2813.25,2841,2773,299593,0,0,False,3687,15859.5,Buy
638,9/15/2011 12:00:00 AM,2840.5,2852.75,2854.75,2816.75,295599,0,0,False,3687,15859.5,Buy
639,9/16/2011 12:00:00 AM,2856,2875.25,2876.5,2849.75,270952,0,0,False,3687,15859.5,Buy
640,9/19/2011 12:00:00 AM,2841.5,2868.25,2882.75,2822.5,279609,0,0,False,3687,15859.5,Buy
641,9/20/2011 12:00:00 AM,2882.75,2864.25,2900.75,2855.5,277547,0,0,False,3687,15859.5,Sell
642,9/21/2011 12:00:00 AM,2871.5,2814.75,2886.25,2812.5,312848,0,0,False,3687,15859.5,Sell
643,9/22/2011 12:00:00 AM,2761,2747.25,2783,2712.75,506937,0,0,False,3687,15859.5,Sell
644,9/23/2011 12:00:00 AM,2728.25,2771.75,2778.5,2726,329342,0,0,False,3687,15859.5,Buy
645,9/26/2011 12:00:00 AM,2780,2795.25,2798.75,2730.5,325463,0,0,False,3687,15859.5,Buy
646,9/27/2011 12:00:00 AM,2833,2822.5,2853.5,2803.5,303479,0,0,False,3687,15859.5,Sell
647,9/28/2011 12:00:00 AM,2827.25,2788.25,2844,2780.25,288220,0,0,False,3687,15859.5,Sell
648,9/29/2011 12:00:00 AM,2817.5,2761,2822.5,2720.75,357372,0,0,False,3687,15859.5,Sell
649,9/30/2011 12:00:00 AM,2730.25,2691.75,2747.25,2690.5,345830,0,0,False,3687,15859.5,Sell
650,10/3/2011 12:00:00 AM,2683,2632.75,2716.25,2631,407255,0,0,False,3687,15859.5,Sell
651,10/4/2011 12:00:00 AM,2624.5,2681.25,2695,2604,490393,0,0,False,3687,15859.5,Buy
652,10/5/2011 12:00:00 AM,2684.5,2738,2750.25,2667.5,354552,0,0,False,3687,15859.5,Buy
653,10/6/2011 12:00:00 AM,2741.75,2774,2782,2731.25,320555,0,0,False,3687,15859.5,Buy
654,10/7/2011 12:00:00 AM,2780,2772.75,2790.5,2752,299962,0,0,False,3687,15859.5,Sell
655,10/10/2011 12:00:00 AM,2803.75,2845.25,2845.5,2800.25,191413,0,0,False,3687,15859.5,Buy
656,10/11/2011 12:00:00 AM,2837.5,2858.75,2864.5,2833.25,208645,0,0,False,3687,15859.5,Buy
657,10/12/2011 12:00:00 AM,2881,2864.75,2897.25,2863.25,263251,0,0,False,3687,15859.5,Sell
658,10/13/2011 12:00:00 AM,2865.5,2895.25,2904.5,2863.5,278334,0,0,False,3687,15859.5,Buy
659,10/14/2011 12:00:00 AM,2920.75,2935.5,2937.25,2907.25,224506,0,0,False,3687,15859.5,Buy
660,10/17/2011 12:00:00 AM,2923,2891.5,2931,2885.25,263221,0,0,False,3687,15859.5,Sell
661,10/18/2011 12:00:00 AM,2894.5,2935,2939.75,2873,335958,0,0,False,3687,15859.5,Buy
662,10/19/2011 12:00:00 AM,2915.75,2886.25,2921.5,2874,287469,0,0,False,3687,15859.5,Sell
663,10/20/2011 12:00:00 AM,2879.25,2868,2883.5,2836.75,313117,0,0,False,3687,15859.5,Sell
664,10/21/2011 12:00:00 AM,2893,2902.75,2913.75,2877.5,227773,0,0,False,3687,15859.5,Buy
665,10/24/2011 12:00:00 AM,2907.5,2942.75,2954,2905,212241,0,0,False,3687,15859.5,Buy
666,10/25/2011 12:00:00 AM,2938.75,2892.25,2940.75,2884.25,294307,0,0,False,3687,15859.5,Sell
667,10/26/2011 12:00:00 AM,2913.5,2897.75,2918.5,2855,294096,0,0,False,3687,15859.5,Sell
668,10/27/2011 12:00:00 AM,2953.5,2964.75,2977,2929.25,276500,0,0,False,3687,15859.5,Buy
669,10/28/2011 12:00:00 AM,2948.5,2968,2970,2947.5,181595,0,0,False,3687,15859.5,Buy
670,10/31/2011 12:00:00 AM,2944.75,2920.5,2954.5,2918.75,219606,0,0,False,3687,15859.5,Sell
671,11/1/2011 12:00:00 AM,2869.5,2873.75,2886,2851,392270,0,0,False,3687,15859.5,Buy
672,11/2/2011 12:00:00 AM,2887.5,2884.75,2893.25,2861.5,251978,0,0,False,3687,15859.5,Sell
673,11/3/2011 12:00:00 AM,2901.25,2930,2934.75,2874.75,257211,0,0,False,3687,15859.5,Buy
674,11/4/2011 12:00:00 AM,2918.5,2921.25,2929,2895.25,200816,0,0,False,3687,15859.5,Buy
675,11/7/2011 12:00:00 AM,2917.5,2938.25,2939.75,2893.25,214163,0,0,False,3687,15859.5,Buy
676,11/8/2011 12:00:00 AM,2953,2964,2967.75,2926.25,218225,0,0,False,3687,15859.5,Buy
677,11/9/2011 12:00:00 AM,2916.25,2880.25,2920.25,2870.75,294008,0,0,False,3687,15859.5,Sell
678,11/10/2011 12:00:00 AM,2903,2874.75,2903.5,2854.75,262792,0,0,False,3687,15859.5,Sell
679,11/11/2011 12:00:00 AM,2897.5,2921,2928.5,2895,161714,0,0,False,3687,15859.5,Buy
680,11/14/2011 12:00:00 AM,2914.5,2912.25,2928.25,2898,157001,0,0,False,3687,15859.5,Sell
681,11/15/2011 12:00:00 AM,2900.75,2928.5,2942.5,2897.25,227090,0,0,False,3687,15859.5,Buy
682,11/16/2011 12:00:00 AM,2916.25,2880.5,2933,2880.5,245469,0,0,False,3687,15859.5,Sell
683,11/17/2011 12:00:00 AM,2887.5,2838.25,2887.75,2824.25,326227,0,0,False,3687,15859.5,Sell
684,11/18/2011 12:00:00 AM,2839,2819.25,2841.75,2817.25,213512,0,0,False,3687,15859.5,Sell
685,11/21/2011 12:00:00 AM,2792,2783.25,2794.25,2755.25,263431,0,0,False,3687,15859.5,Sell
686,11/22/2011 12:00:00 AM,2772.25,2781.5,2792,2759,223470,0,0,False,3687,15859.5,Buy
687,11/23/2011 12:00:00 AM,2768.75,2733.5,2771.25,2730,215581,0,0,False,3687,15859.5,Sell
688,11/24/2011 12:00:00 AM,2732.5,2725.5,2732.75,2719.25,8391,0,0,False,3687,15859.5,Sell
689,11/25/2011 12:00:00 AM,2725.5,2717.75,2750.75,2709.75,112508,0,0,False,3687,15859.5,Sell
690,11/28/2011 12:00:00 AM,2770.75,2791,2796.25,2769.25,256398,0,0,False,3687,15859.5,Buy
691,11/29/2011 12:00:00 AM,2790.75,2780.25,2809,2773.5,233266,0,0,False,3687,15859.5,Sell
692,11/30/2011 12:00:00 AM,2839,2862,2864.75,2832.25,232517,0,0,False,3687,15859.5,Buy
693,12/1/2011 12:00:00 AM,2861.5,2877.75,2883.75,2860,197947,0,0,False,3687,15859.5,Buy
694,12/2/2011 12:00:00 AM,2899.5,2873,2900.75,2869,165644,0,0,False,3687,15859.5,Sell
695,12/5/2011 12:00:00 AM,2906,2895.25,2912,2883.25,204056,0,0,False,3687,15859.5,Sell
696,12/6/2011 12:00:00 AM,2897.75,2889.5,2905,2882.25,180998,0,0,False,3687,15859.5,Sell
697,12/7/2011 12:00:00 AM,2883.5,2892.75,2900.5,2859.75,224690,0,0,False,3687,15859.5,Buy
698,12/8/2011 12:00:00 AM,2875.5,2853,2892.5,2846,72086,0,0,False,3687,15859.5,Sell
699,12/9/2011 12:00:00 AM,2856.25,2893,2894.75,2855.75,158302,0,0,False,3687,15859.5,Buy
700,12/12/2011 12:00:00 AM,2864,2863.25,2865.25,2841.75,194489,0,0,False,3687,15859.5,Sell
701,12/13/2011 12:00:00 AM,2877.25,2839.75,2886.5,2826.75,250233,0,0,False,3687,15859.5,Sell
702,12/14/2011 12:00:00 AM,2826.5,2801,2829.5,2787.75,254722,0,0,False,3687,15859.5,Sell
703,12/15/2011 12:00:00 AM,2820,2795.25,2821.5,2790.5,180808,0,0,False,3687,15859.5,Sell
704,12/16/2011 12:00:00 AM,2806,2804.5,2836,2801.25,187254,0,0,False,3687,15859.5,Sell
705,12/19/2011 12:00:00 AM,2813.25,2784.75,2818.75,2776,161797,0,0,False,3687,15859.5,Sell
706,12/20/2011 12:00:00 AM,2818.25,2841,2855,2816.75,203981,0,0,False,3687,15859.5,Buy
707,12/21/2011 12:00:00 AM,2836.75,2811.75,2837.75,2789.5,212154,0,0,False,3687,15859.5,Sell
708,12/22/2011 12:00:00 AM,2820,2833,2836,2817.5,112163,0,0,False,3687,15859.5,Buy
709,12/23/2011 12:00:00 AM,2837.75,2851.25,2855,2833.75,61462,0,0,False,3687,15859.5,Buy
710,12/27/2011 12:00:00 AM,2851.5,2857.5,2868.25,2848,68907,0,0,False,3687,15859.5,Buy
711,12/28/2011 12:00:00 AM,2857.75,2832.25,2861.75,2825.5,117178,0,0,False,3687,15859.5,Sell
712,12/29/2011 12:00:00 AM,2838,2850.75,2853.75,2830.75,88100,0,0,False,3687,15859.5,Buy
713,12/30/2011 12:00:00 AM,2845.5,2846.5,2856.25,2842,58924,0,0,False,3687,15859.5,Buy
714,1/3/2012 12:00:00 AM,2888.5,2887.75,2900,2882.25,157460,0,0,False,3687,15859.5,Sell
715,1/4/2012 12:00:00 AM,2884.25,2900.5,2901.25,2874.25,122709,0,0,False,3687,15859.5,Buy
716,1/5/2012 12:00:00 AM,2892.75,2912.5,2919.25,2884.25,167757,0,0,False,3687,15859.5,Buy
717,1/6/2012 12:00:00 AM,2919,2925.75,2930.5,2909.25,132833,0,0,False,3687,15859.5,Buy
718,1/9/2012 12:00:00 AM,2931.25,2920,2932.5,2910.25,133066,0,0,False,3687,15859.5,Sell
719,1/10/2012 12:00:00 AM,2944.25,2934.75,2950,2928.5,125638,0,0,False,3687,15859.5,Sell
720,1/11/2012 12:00:00 AM,2934.25,2938.75,2945,2926,142551,0,0,False,3687,15859.5,Buy
721,1/12/2012 12:00:00 AM,2946.25,2951,2952.25,2927.5,138691,0,0,False,3687,15859.5,Buy
722,1/13/2012 12:00:00 AM,2937.25,2946.5,2946.75,2920.25,172713,0,0,False,3687,15859.5,Buy
723,1/16/2012 12:00:00 AM,2948,2956,2957.25,2944.75,4613,0,0,False,3687,15859.5,Buy
724,1/17/2012 12:00:00 AM,2962.25,2962.25,2972.75,2953.5,152222,0,0,False,3687,15859.5,Buy
725,1/18/2012 12:00:00 AM,2967.25,2991.75,2994.75,2962.25,187676,0,0,False,3687,15859.5,Buy
726,1/19/2012 12:00:00 AM,3005.5,2998.5,3014.25,2991.75,159678,0,0,False,3687,15859.5,Sell
727,1/20/2012 12:00:00 AM,2999,3007.5,3008.75,2997.5,126160,0,0,False,3687,15859.5,Buy
728,1/23/2012 12:00:00 AM,3007,3008,3024,2992.5,148108,0,0,False,3687,15859.5,Buy
729,1/24/2012 12:00:00 AM,2996.75,3010.25,3011.5,2991.25,123000,0,0,False,3687,15859.5,Buy
730,1/25/2012 12:00:00 AM,3027.25,3032.75,3039,3008.5,205017,0,0,False,3687,15859.5,Buy
731,1/26/2012 12:00:00 AM,3042.5,3025.25,3047.75,3012.5,160610,0,0,False,3687,15859.5,Sell
732,1/27/2012 12:00:00 AM,3018.75,3027.25,3036.25,3018.25,140813,0,0,False,3687,15859.5,Buy
733,1/30/2012 12:00:00 AM,3010.75,3034,3037.25,3001,160627,0,0,False,3687,15859.5,Buy
734,1/31/2012 12:00:00 AM,3045.5,3028,3050.25,3020.5,239826,0,0,False,3687,15859.5,Sell
735,2/1/2012 12:00:00 AM,3049.75,3059.5,3066,3042.25,170398,0,0,False,3687,15859.5,Buy
736,2/2/2012 12:00:00 AM,3064.5,3064.5,3072.5,3054.5,159344,0,0,False,3687,15859.5,Buy
737,2/3/2012 12:00:00 AM,3087.25,3095.25,3101.75,3083.25,132177,0,0,False,3687,15859.5,Buy
738,2/6/2012 12:00:00 AM,3089.5,3097,3098,3083,132266,0,0,False,3687,15859.5,Buy
739,2/7/2012 12:00:00 AM,3093.75,3101.75,3106.5,3083.5,149914,0,0,False,3687,15859.5,Buy
740,2/8/2012 12:00:00 AM,3102.5,3117.5,3119.25,3092.75,180946,0,0,False,3687,15859.5,Buy
741,2/9/2012 12:00:00 AM,3124,3133.25,3136.75,3109.75,200382,0,0,False,3687,15859.5,Buy
742,2/10/2012 12:00:00 AM,3116,3121,3123,3107,197526,0,0,False,3687,15859.5,Buy
743,2/13/2012 12:00:00 AM,3135.25,3141,3143,3123.5,144395,0,0,False,3687,15859.5,Buy
744,2/14/2012 12:00:00 AM,3133.25,3149.25,3149.25,3125,167142,0,0,False,3687,15859.5,Buy
745,2/15/2012 12:00:00 AM,3158.75,3128.25,3172.25,3124.25,333577,0,0,False,3687,15859.5,Sell
746,2/16/2012 12:00:00 AM,3129.25,3166,3166,3122.75,263875,0,0,False,3687,15859.5,Buy
747,2/17/2012 12:00:00 AM,3164,3154,3165.5,3143.75,173712,0,0,False,3687,15859.5,Sell
748,2/20/2012 12:00:00 AM,3157,3164.25,3165.75,3157,4675,0,0,False,3687,15859.5,Buy
749,2/21/2012 12:00:00 AM,3158,3163,3173.5,3146,147234,0,0,False,3687,15859.5,Buy
750,2/22/2012 12:00:00 AM,3157.75,3152,3165,3147,163360,0,0,False,3687,15859.5,Sell
751,2/23/2012 12:00:00 AM,3153.25,3173,3173.75,3141,207757,0,0,False,3687,15859.5,Buy
752,2/24/2012 12:00:00 AM,3174.75,3173.25,3181.25,3169.75,126898,0,0,False,3687,15859.5,Sell
753,2/27/2012 12:00:00 AM,3161.75,3183,3188.5,3150.5,187390,0,0,False,3687,15859.5,Buy
754,2/28/2012 12:00:00 AM,3182,3204.75,3206.75,3179.25,175287,0,0,False,3687,15859.5,Buy
755,2/29/2012 12:00:00 AM,3208,3196.75,3217,3186,226197,0,0,False,3687,15859.5,Sell
756,3/1/2012 12:00:00 AM,3204.75,3217,3218,3196.75,222938,0,0,False,3687,15859.5,Buy
757,3/2/2012 12:00:00 AM,3211.5,3215.5,3221.75,3204.5,160619,0,0,False,3687,15859.5,Buy
758,3/5/2012 12:00:00 AM,3211.75,3188.25,3214.75,3177.25,202194,0,0,False,3687,15859.5,Sell
759,3/6/2012 12:00:00 AM,3161.25,3161.5,3166.5,3146.75,234402,0,0,False,3687,15859.5,Buy
760,3/7/2012 12:00:00 AM,3171.75,3180.75,3186.25,3168.5,202983,0,0,False,3687,15859.5,Buy
761,3/8/2012 12:00:00 AM,3195.25,3212.5,3217.5,3190.75,50811,0,0,False,3687,15859.5,Buy
762,3/9/2012 12:00:00 AM,3212.75,3220.75,3225.25,3212,118361,0,0,False,3687,15859.5,Buy
763,3/12/2012 12:00:00 AM,3218.25,3223.5,3225.25,3208.25,131450,0,0,False,3687,15859.5,Buy
764,3/13/2012 12:00:00 AM,3237,3271.75,3274,3231,216834,0,0,False,3687,15859.5,Buy
765,3/14/2012 12:00:00 AM,3273.75,3280.75,3291.25,3264.75,237537,0,0,False,3687,15859.5,Buy
766,3/15/2012 12:00:00 AM,3289.25,3289.25,3294.75,3275.75,225380,0,0,False,3687,15859.5,Buy
767,3/16/2012 12:00:00 AM,3293,3288.75,3293.5,3280.25,162550,0,0,False,3687,15859.5,Sell
768,3/19/2012 12:00:00 AM,3291,3307.25,3312.5,3284.75,185685,0,0,False,3687,15859.5,Buy
769,3/20/2012 12:00:00 AM,3292.5,3315,3315.5,3284.75,186781,0,0,False,3687,15859.5,Buy
770,3/21/2012 12:00:00 AM,3311.75,3313.5,3326,3307.5,182230,0,0,False,3687,15859.5,Buy
771,3/22/2012 12:00:00 AM,3294.25,3310.75,3311.75,3293.75,195420,0,0,False,3687,15859.5,Buy
772,3/23/2012 12:00:00 AM,3308.75,3308.25,3309.5,3288.25,165740,0,0,False,3687,15859.5,Sell
773,3/26/2012 12:00:00 AM,3321.5,3354.5,3355.5,3320,167659,0,0,False,3687,15859.5,Buy
774,3/27/2012 12:00:00 AM,3352.75,3354.25,3367,3352,150209,0,0,False,3687,15859.5,Buy
775,3/28/2012 12:00:00 AM,3357.5,3344.25,3367.75,3327.75,208287,0,0,False,3687,15859.5,Sell
776,3/29/2012 12:00:00 AM,3331.25,3336.5,3344,3314.5,216109,0,0,False,3687,15859.5,Buy
777,3/30/2012 12:00:00 AM,3346.5,3331.25,3347.75,3317.75,183921,0,0,False,3687,15859.5,Sell
778,4/2/2012 12:00:00 AM,3325,3354.25,3361.25,3321,178039,0,0,False,3687,15859.5,Buy
779,4/3/2012 12:00:00 AM,3360.25,3357.5,3369,3340.5,224699,0,0,False,3687,15859.5,Sell
780,4/4/2012 12:00:00 AM,3335.5,3315,3337,3302.25,236323,0,0,False,3687,15859.5,Sell
781,4/5/2012 12:00:00 AM,3313.25,3332.75,3338.25,3310.75,185659,0,0,False,3687,15859.5,Buy
782,4/9/2012 12:00:00 AM,3301,3306.25,3325.5,3296.25,181778,0,0,False,3687,15859.5,Buy
783,4/10/2012 12:00:00 AM,3314.25,3274.5,3323.5,3261.75,347692,0,0,False,3687,15859.5,Sell
784,4/11/2012 12:00:00 AM,3294,3284,3301.25,3276.25,229833,0,0,False,3687,15859.5,Sell
785,4/12/2012 12:00:00 AM,3288,3316.25,3317.75,3284.75,245100,0,0,False,3687,15859.5,Buy
786,4/13/2012 12:00:00 AM,3304.5,3269.25,3305.5,3268.5,257956,0,0,False,3687,15859.5,Sell
787,4/16/2012 12:00:00 AM,3286.25,3242.25,3287.5,3234,360364,0,0,False,3687,15859.5,Sell
788,4/17/2012 12:00:00 AM,3254.25,3291.25,3305.75,3249.75,258736,0,0,False,3687,15859.5,Buy
789,4/18/2012 12:00:00 AM,3288.75,3272.5,3305.75,3272,255118,0,0,False,3687,15859.5,Sell
790,4/19/2012 12:00:00 AM,3280,3261.25,3312.5,3249,375643,0,0,False,3687,15859.5,Sell
791,4/20/2012 12:00:00 AM,3273,3251.5,3285.5,3247.25,251166,0,0,False,3687,15859.5,Sell
792,4/23/2012 12:00:00 AM,3227.25,3229,3230.75,3202.5,284867,0,0,False,3687,15859.5,Buy
793,4/24/2012 12:00:00 AM,3222.25,3210.75,3233,3202.25,221720,0,0,False,3687,15859.5,Sell
794,4/25/2012 12:00:00 AM,3267,3283,3284.25,3263.5,261893,0,0,False,3687,15859.5,Buy
795,4/26/2012 12:00:00 AM,3281.25,3298,3304.5,3278.5,167297,0,0,False,3687,15859.5,Buy
796,4/27/2012 12:00:00 AM,3310.25,3315.5,3323.5,3295.75,158823,0,0,False,3687,15859.5,Buy
797,4/30/2012 12:00:00 AM,3305.5,3297.5,3311.75,3293,173093,0,0,False,3687,15859.5,Sell
798,5/1/2012 12:00:00 AM,3292,3294.25,3330.5,3288,167033,0,0,False,3687,15859.5,Buy
799,5/2/2012 12:00:00 AM,3284,3307,3309.5,3280,184000,0,0,False,3687,15859.5,Buy
800,5/3/2012 12:00:00 AM,3308.5,3271.75,3311,3270.25,248136,0,0,False,3687,15859.5,Sell
801,5/4/2012 12:00:00 AM,3253.75,3204,3257,3202.75,267041,0,0,False,3687,15859.5,Sell
802,5/7/2012 12:00:00 AM,3194.5,3215.5,3225.75,3194,198218,0,0,False,3687,15859.5,Buy
803,5/8/2012 12:00:00 AM,3195.25,3200.75,3212,3160.75,287173,0,0,False,3687,15859.5,Buy
804,5/9/2012 12:00:00 AM,3173,3195.75,3209.75,3161.75,313474,0,0,False,3687,15859.5,Buy
805,5/10/2012 12:00:00 AM,3207.25,3196.5,3208.5,3180.25,266131,0,0,False,3687,15859.5,Sell
806,5/11/2012 12:00:00 AM,3180.5,3190,3217.75,3179,225774,0,0,False,3687,15859.5,Buy
807,5/14/2012 12:00:00 AM,3167,3162.5,3185.75,3161,209515,0,0,False,3687,15859.5,Sell
808,5/15/2012 12:00:00 AM,3173.25,3155.75,3193.75,3152,275262,0,0,False,3687,15859.5,Sell
809,5/16/2012 12:00:00 AM,3166.5,3135.5,3173.5,3133.75,239768,0,0,False,3687,15859.5,Sell
810,5/17/2012 12:00:00 AM,3139.25,3083,3144,3082.75,300061,0,0,False,3687,15859.5,Sell
811,5/18/2012 12:00:00 AM,3092.75,3047.25,3098.75,3045.5,363817,0,0,False,3687,15859.5,Sell
812,5/21/2012 12:00:00 AM,3056.25,3124,3124,3053.75,259379,0,0,False,3687,15859.5,Buy
813,5/22/2012 12:00:00 AM,3127.75,3114.75,3139,3099.75,247740,0,0,False,3687,15859.5,Sell
814,5/23/2012 12:00:00 AM,3097.25,3119,3129.75,3075,268074,0,0,False,3687,15859.5,Buy
815,5/24/2012 12:00:00 AM,3127.5,3114,3129.5,3087.75,239212,0,0,False,3687,15859.5,Sell
816,5/25/2012 12:00:00 AM,3109,3103.5,3114,3095.75,147618,0,0,False,3687,15859.5,Sell
817,5/28/2012 12:00:00 AM,3114,3116.5,3122,3112.75,4194,0,0,False,3687,15859.5,Buy
818,5/29/2012 12:00:00 AM,3125.75,3138.75,3147.5,3112.25,233293,0,0,False,3687,15859.5,Buy
819,5/30/2012 12:00:00 AM,3112.25,3109,3123,3097.75,248598,0,0,False,3687,15859.5,Sell
820,5/31/2012 12:00:00 AM,3111,3097,3116.75,3083.5,268481,0,0,False,3687,15859.5,Sell
821,6/1/2012 12:00:00 AM,3058.75,3032.25,3073,3031.5,286121,0,0,False,3687,15859.5,Sell
822,6/4/2012 12:00:00 AM,3042,3048.5,3057.75,3020.5,236038,0,0,False,3687,15859.5,Buy
823,6/5/2012 12:00:00 AM,3045.5,3068.5,3069.5,3044.75,171724,0,0,False,3687,15859.5,Buy
824,6/6/2012 12:00:00 AM,3083.5,3128.75,3129.25,3080.75,206548,0,0,False,3687,15859.5,Buy
825,6/7/2012 12:00:00 AM,3146.75,3113.25,3147.25,3109.25,32660,0,0,False,3687,15859.5,Sell
826,6/8/2012 12:00:00 AM,3106,3141.5,3141.75,3099,120809,0,0,False,3687,15859.5,Buy
827,6/11/2012 12:00:00 AM,3154.25,3093.75,3156.5,3091.25,225178,0,0,False,3687,15859.5,Sell
828,6/12/2012 12:00:00 AM,3103.75,3128,3129.75,3088,231917,0,0,False,3687,15859.5,Buy
829,6/13/2012 12:00:00 AM,3116.25,3107,3135.75,3097,193919,0,0,False,3687,15859.5,Sell
830,6/14/2012 12:00:00 AM,3105.75,3120.5,3125.75,3092,249353,0,0,False,3687,15859.5,Buy
831,6/15/2012 12:00:00 AM,3122.25,3149,3150.75,3121.5,178362,0,0,False,3687,15859.5,Buy
832,6/18/2012 12:00:00 AM,3136.75,3172,3177.5,3132.25,173956,0,0,False,3687,15859.5,Buy
833,6/19/2012 12:00:00 AM,3183.25,3196.75,3209,3182,178555,0,0,False,3687,15859.5,Buy
834,6/20/2012 12:00:00 AM,3202.25,3201.5,3211.25,3180.5,229670,0,0,False,3687,15859.5,Sell
835,6/21/2012 12:00:00 AM,3197,3136.25,3201,3131.5,253668,0,0,False,3687,15859.5,Sell
836,6/22/2012 12:00:00 AM,3142.25,3158,3164.75,3136.25,224319,0,0,False,3687,15859.5,Buy
837,6/25/2012 12:00:00 AM,3139.75,3112.75,3141,3104,163203,0,0,False,3687,15859.5,Sell
838,6/26/2012 12:00:00 AM,3119.5,3131.75,3134.75,3108.25,165256,0,0,False,3687,15859.5,Buy
839,6/27/2012 12:00:00 AM,3136.75,3142.5,3154.5,3134.25,163285,0,0,False,3687,15859.5,Buy
840,6/28/2012 12:00:00 AM,3123.75,3113.75,3125.25,3086.5,227199,0,0,False,3687,15859.5,Sell
841,6/29/2012 12:00:00 AM,3161.25,3195.5,3199.25,3155,196995,0,0,False,3687,15859.5,Buy
842,7/2/2012 12:00:00 AM,3197.5,3197.5,3203.25,3182.5,152768,0,0,False,3687,15859.5,Buy
843,7/3/2012 12:00:00 AM,3203.25,3224.25,3225.5,3198.75,81645,0,0,False,3687,15859.5,Buy
844,7/4/2012 12:00:00 AM,3218.5,3225,3225.5,3217.25,2610,0,0,False,3687,15859.5,Buy
845,7/5/2012 12:00:00 AM,3220,3226.25,3238.75,3207.5,158756,0,0,False,3687,15859.5,Buy
846,7/6/2012 12:00:00 AM,3214.75,3193.25,3215.5,3173.5,210287,0,0,False,3687,15859.5,Sell
847,7/9/2012 12:00:00 AM,3189,3190.75,3198.5,3174.5,139903,0,0,False,3687,15859.5,Buy
848,7/10/2012 12:00:00 AM,3201,3161,3208.5,3151.5,218285,0,0,False,3687,15859.5,Sell
849,7/11/2012 12:00:00 AM,3158.5,3147,3165.25,3126,202774,0,0,False,3687,15859.5,Sell
850,7/12/2012 12:00:00 AM,3127.75,3120.5,3133.25,3099.5,204886,0,0,False,3687,15859.5,Sell
851,7/13/2012 12:00:00 AM,3128.25,3161.25,3167.75,3128,159462,0,0,False,3687,15859.5,Buy
852,7/16/2012 12:00:00 AM,3157,3154.5,3167.5,3144.25,143465,0,0,False,3687,15859.5,Sell
853,7/17/2012 12:00:00 AM,3170,3171.25,3177,3131,244940,0,0,False,3687,15859.5,Buy
854,7/18/2012 12:00:00 AM,3162.25,3203,3211.5,3161.5,220769,0,0,False,3687,15859.5,Buy
855,7/19/2012 12:00:00 AM,3221.25,3238.25,3241,3216.75,219488,0,0,False,3687,15859.5,Buy
856,7/20/2012 12:00:00 AM,3232,3198.25,3232.5,3195.75,203226,0,0,False,3687,15859.5,Sell
857,7/23/2012 12:00:00 AM,3146.5,3162.5,3174,3126.25,229864,0,0,False,3687,15859.5,Buy
858,7/24/2012 12:00:00 AM,3169.5,3134,3173,3128,240450,0,0,False,3687,15859.5,Sell
859,7/25/2012 12:00:00 AM,3125,3127.25,3143.75,3111.75,215060,0,0,False,3687,15859.5,Buy
860,7/26/2012 12:00:00 AM,3163.5,3158,3176.5,3145,228167,0,0,False,3687,15859.5,Sell
861,7/27/2012 12:00:00 AM,3179.25,3225,3229,3172.25,244381,0,0,False,3687,15859.5,Buy
862,7/30/2012 12:00:00 AM,3228.5,3220.25,3240.75,3211.25,201643,0,0,False,3687,15859.5,Sell
863,7/31/2012 12:00:00 AM,3224.5,3217.5,3235.5,3214,182147,0,0,False,3687,15859.5,Sell
864,8/1/2012 12:00:00 AM,3238.5,3210.25,3239.25,3201.5,220635,0,0,False,3687,15859.5,Sell
865,8/2/2012 12:00:00 AM,3191,3202.25,3229.25,3183,237030,0,0,False,3687,15859.5,Buy
866,8/3/2012 12:00:00 AM,3243.75,3256.25,3264.25,3235.5,169301,0,0,False,3687,15859.5,Buy
867,8/6/2012 12:00:00 AM,3266.25,3270.5,3284.75,3260.25,136027,0,0,False,3687,15859.5,Buy
868,8/7/2012 12:00:00 AM,3283.75,3294.25,3306,3279.75,154041,0,0,False,3687,15859.5,Buy
869,8/8/2012 12:00:00 AM,3288,3291.5,3300,3283.75,149464,0,0,False,3687,15859.5,Buy
